"site","date","headline","url_address","text"
"kaggle",2018-07-12,"Data Notes: How to Forecast the S&P 500 with Prophet","http://blog.kaggle.com/2018/07/12/data-notes-how-to-forecast-the-sp-500-with-prophet/","Stock markets, political parties, and extraterrestrials: Enjoy these new, intriguing, and overlooked datasets and kernels. 1. S&P 500 Simple Forecasting with Prophet (link) 2.<U+00A0><U+0001F4DA> arXiv Data Analysis: Computation and Language Papers (link) 3.<U+00A0><U+0001F47D> Dysonian SETI with Machine Learning (link) 4.<U+00A0><U+0001F3A6> Content-based Recommender Using Text Mining (link) 5.<U+00A0><U+0001F3AC> Predicting Cast in TV's Frasier Based on Dialog (link) 6.<U+00A0><U+0001F1EE><U+0001F1F1> Shift in Votes Between Political Parties (link) 7.<U+00A0><U+0001F1F0> Data Science Glossary on Kaggle (link) 8.<U+00A0><U+0001F697> Kaggle Dataset #1: Stanford Cars Dataset (link) 9.<U+00A0><U+0001F50E> Kaggle Dataset #2: Columbia Object Image Library (link) 10.<U+00A0><U+0001F921> Kaggle Dataset #3: CelebFaces Attributes Dataset (link) Got unlabeled data? Unsupervised methods like PCA and t-SNE can uncover hidden structure! Copyright ¨Ï 2018 Kaggle, All rights reserved."
