"site","date","headline","url_address","text"
"kaggle",2018-06-28,"Data Notes: Your smartphone knows *what*?","http://blog.kaggle.com/2018/06/28/data-notes-your-smartphone-knows-what/","Mushrooms, rats, and smartphones: Enjoy these new, intriguing, and overlooked datasets and kernels. 1.<U+00A0><U+0001F4DE> What Does Your Smartphone Know About You? (link) 2.<U+00A0><U+26BD> Another World Cup 2018 Predictions Kernel (link) 3.<U+00A0><U+0001F344> Mushroom Classification with K-Means Clustering (link) 4.<U+00A0><U+0001F4DA> Predicting English Pronunciations (link) 5.<U+00A0><U+0001F44F> Medium Article Clap Predictor (link) 6.<U+00A0><U+0001F393> World University Rankings Advanced Analysis (link) 7.<U+00A0><U+0001F307> Maps EDA and Models with NYC Census Data (link) 8.<U+00A0><U+0001F4F6> Kaggle Dataset #1: NYC Wi-Fi Hotspot Locations (link) 9.<U+00A0><U+0001F400> Kaggle Dataset #2: NYC Rat Sightings (link) 10.<U+00A0><U+0001F46E> Kaggle Dataset #3: NY Daily Inmates In Custody (link)  Which parts of your image were most important for your image classifier? <U+00A0>Try using heat maps and attention maps! Copyright ¨Ï 2018 Kaggle, All rights reserved. Thank you for featuring my Kernel on World University Rankings Advanced Analysis (https://www.kaggle.com/gpreda/world-university-rankings-advanced-analysis)"
